[1608250201579][Host: 0000] Became a follower 
[1608250201801][Host: 0000] Became a Candidate at term 1 
[1608250201806][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "leader": "FFFF", "term": 1, "type": "rv", "lastLogIndex": -1, "lastLogTerm": 0} 
[1608250210716][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 115} 
[1608250210716][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 115} 
[1608250210717][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 115} 
[1608250210771][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "AM7UO4J42M7CT9C4", "value": "40c89efcbcb117f5549693e7d2fed9fc", "key": "AVI57M6IZ1XMKA7WWQ03J2YGK4R8CKCF", "type": "put", "leader": "0000"} 
[1608250210772][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 117} 
[1608250210773][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 117} 
[1608250210773][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 117} 
[1608250210775][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 117} 
[1608250210826][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "5OFH386PTCQCH9SU", "key": "DPMMTM6VNSDO2OR3OJKK5XEZ4IR4MQNM", "type": "get", "leader": "0000"} 
[1608250210827][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210827][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210829][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210829][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210879][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "SUAHDKXDQ2GK04Q5", "value": "c15de7263d9d233dddf3e76bd4ef1e49", "key": "3F4I76C99FY7ZO7HBU6RDGQ7KS2B7UBZ", "type": "put", "leader": "0000"} 
[1608250210879][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210880][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210880][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210880][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 118} 
[1608250210933][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "2O3N41DTKFTO8AGP", "value": "d3e265bcd1541e3a4a3b7f188080826b", "key": "N7MKVNQ5O2YF167B3ZI04YPSK9FBJREY", "type": "put", "leader": "0000"} 
[1608250210934][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 119} 
[1608250210934][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 119} 
[1608250210935][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 119} 
[1608250210935][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 119} 
[1608250210989][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "J6VBHNGFTR4PDDBT", "key": "E9R98K4G63QU51FSJ21E8OJAXU50OBRR", "type": "get", "leader": "0000"} 
[1608250210991][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250210991][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250210991][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250210992][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250211046][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "TYXT1LB1GDFHXWVO", "value": "0b18cd8dff99b85400ac52d051a60b85", "key": "QZ96XNWHYYS605ECIEWO4TI52ICC5D9B", "type": "put", "leader": "0000"} 
[1608250211047][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250211047][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250211048][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250211048][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 120} 
[1608250211104][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "YJP8P0BG2FN5HMOA", "value": "1f02a1f192a32664b94d968d10d2a5bc", "key": "6GEET6C0GBJPXJYI7G793LHPGBHA0C7L", "type": "put", "leader": "0000"} 
[1608250211105][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 121} 
[1608250211105][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 121} 
[1608250211106][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 121} 
[1608250211108][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 121} 
[1608250211159][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "QHBR24DFFTIXOYZN", "key": "HMREJC8LV9LKS9N0IX6D1AHWDP69SKPU", "type": "get", "leader": "0000"} 
[1608250211160][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211161][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211161][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211162][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211216][Host: 0000] HOST RECEIVED: {"src": "0017", "dst": "0000", "MID": "2WSHEZEQOGX1EQW9", "value": "671361dddabf3173e0ed74e100864b84", "key": "RB60DNX0L488MIWHT8J0I4PS069IRI32", "type": "put", "leader": "0000"} 
[1608250211218][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211218][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211219][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211219][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 122} 
[1608250211276][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "BD0TN09TGZHWR66Y", "value": "2b8307be1cbd3d36d5922ba022fe23ec", "key": "VYFAYH376Z8ZCA8VZW64FCG76XMLFFVF", "type": "put", "leader": "0000"} 
[1608250211277][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 123} 
[1608250211278][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 123} 
[1608250211278][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 123} 
[1608250211279][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 123} 
[1608250211336][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "7WP82FRQYOHTHA4B", "key": "E9R98K4G63QU51FSJ21E8OJAXU50OBRR", "type": "get", "leader": "0000"} 
[1608250211336][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "6DVJLKCFSHRNA3P4", "value": "fd55cfe994995c1014340347f383fa65", "key": "YBS7GV50RORUT18F0M6QD1MK254DUGQB", "type": "put", "leader": "0000"} 
[1608250211337][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 124} 
[1608250211338][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 124} 
[1608250211339][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 124} 
[1608250211341][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 124} 
[1608250211394][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "XKVQT0E99J9LA0LQ", "value": "c18e386b9e6ec3c7d6a3f56f916c3145", "key": "1LSH1G86TTNOUAYWMBS244OLIA8UZ7UM", "type": "put", "leader": "0000"} 
[1608250211396][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 125} 
[1608250211396][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 125} 
[1608250211397][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 125} 
[1608250211397][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 125} 
[1608250211449][Host: 0000] HOST RECEIVED: {"src": "001C", "dst": "0000", "MID": "6HMICZ2HEK21DICZ", "value": "87d4b9bfc441c6d51c9fdde4aa445275", "key": "L2AM07STR0PKEQUZA2I8USQ17I3V0CM8", "type": "put", "leader": "0000"} 
[1608250211450][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 126} 
[1608250211451][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 126} 
[1608250211452][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 126} 
[1608250211452][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 126} 
[1608250211504][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "9IAW1LPN8RJ5JW1G", "value": "b20126f94d434879f9daa9f7191ae58b", "key": "SISYW5AP24GY1ZVLMWABKCJM8DWGKR0H", "type": "put", "leader": "0000"} 
[1608250211504][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 127} 
[1608250211505][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 127} 
[1608250211506][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 127} 
[1608250211506][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 127} 
[1608250211565][Host: 0000] HOST RECEIVED: {"src": "0018", "dst": "0000", "MID": "D6I9PJEMO5LMTHNC", "value": "cc2202dd52b3a84954b49a39069df89a", "key": "GVIS40GCFFNNQCEXKX97IRPBJNWWDS4I", "type": "put", "leader": "0000"} 
[1608250211566][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 128} 
[1608250211567][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 128} 
[1608250211567][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 128} 
[1608250211568][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 128} 
[1608250211625][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "2N4KLHENTHJDNW2Y", "value": "3bf98a64ccbc0029df30c99b0fbededf", "key": "TV4OLB3PEDTF05ZSDSXZH9YCSDWS3S6F", "type": "put", "leader": "0000"} 
[1608250211626][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 129} 
[1608250211627][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 129} 
[1608250211627][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 129} 
[1608250211628][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 129} 
[1608250211677][Host: 0000] HOST RECEIVED: {"src": "0015", "dst": "0000", "MID": "FUCLAZGW3JF0SMRN", "value": "0074a7a627a2668e2e4cb2d3a21d579e", "key": "0ACLO1BZW8WI670HL3VUVUTPW6W2K1RW", "type": "put", "leader": "0000"} 
[1608250211678][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 130} 
[1608250211678][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 130} 
[1608250211679][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 130} 
[1608250211679][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 130} 
[1608250211736][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "DTM1NH78RFGK3188", "key": "SISYW5AP24GY1ZVLMWABKCJM8DWGKR0H", "type": "get", "leader": "0000"} 
[1608250211738][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211739][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211740][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211740][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211789][Host: 0000] HOST RECEIVED: {"src": "001B", "dst": "0000", "MID": "KFFT6FLMOEY4QMPS", "value": "4e40848939cbd434d2c88929cf9d5c66", "key": "XT2KINT27FCIJKYFXGFV85EYL5CTZMF0", "type": "put", "leader": "0000"} 
[1608250211790][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211791][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211791][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211791][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 131} 
[1608250211844][Host: 0000] HOST RECEIVED: {"src": "001A", "dst": "0000", "MID": "UGHSFHLHJ59H41I0", "value": "cc749e5d772b8e5ad306b7aceb653cd9", "key": "08M6M3419V4EU22GM6K27IPIHAM0I1II", "type": "put", "leader": "0000"} 
[1608250211846][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 132} 
[1608250211846][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 132} 
[1608250211847][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 132} 
[1608250211847][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 132} 
[1608250211901][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "PQX3T0S79GKLM00G", "value": "25c795e0b57a37a0c131ec2d43c32952", "key": "7OW9TRWSP2N8F61PCHVT57I177URF9TU", "type": "put", "leader": "0000"} 
[1608250211901][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 133} 
[1608250211902][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 133} 
[1608250211902][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 133} 
[1608250211903][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 133} 
[1608250211953][Host: 0000] HOST RECEIVED: {"src": "0016", "dst": "0000", "MID": "TPPU7HTJVM5MTXT9", "value": "9bc1182c54a59e4b1ff9fa024dac6977", "key": "SXB5XC0EDLSTLRSPBYDVKIECL1MT6MZ0", "type": "put", "leader": "0000"} 
[1608250211954][Host: 0000] HOST RECEIVED: {"src": "0004", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 134} 
[1608250211955][Host: 0000] HOST RECEIVED: {"src": "0001", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 134} 
[1608250211955][Host: 0000] HOST RECEIVED: {"src": "0002", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 134} 
[1608250211956][Host: 0000] HOST RECEIVED: {"src": "0003", "dst": "0000", "type": "aer", "success": true, "leader": "0000", "term": 1, "matchIndex": 134} 
[1608250212012][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "0WGM7QNLTDEU1LFU", "key": "DPMMTM6VNSDO2OR3OJKK5XEZ4IR4MQNM", "type": "get", "leader": "0000"} 
[1608250212012][Host: 0000] HOST RECEIVED: {"src": "0019", "dst": "0000", "MID": "954D9XCGHE99RW6D", "value": "089f7253e8da03257ee0442013b3d5af", "key": "MKPAQECE4UXEI9DV1Y6LM49W4SJTVLW9", "type": "put", "leader": "0000"} 
